playlistnumber,songname,id,artistname,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
20,Tum Se Hi,7eQl3Yqv35ioqUfveKHitE,Mohit Chauhan,0.328,0.609,321225,0.538,0,6,0.125,-7.842,1,0.0273,130.007,0.608
20,Dil Se Re,30yySOIXHZYx94sLAySy2j,A.R. Rahman,0.00882,0.844,405707,0.442,0.000498,9,0.0879,-16.54,1,0.0691,105.986,0.436
20,Enna Sona,6bdpj89aYEBjhpsenXAsmO,Arijit Singh,0.635,0.717,213632,0.416,1.43E-06,7,0.0976,-9.875,0,0.0303,100.026,0.381
20,Jab Se Tere Naina,0gRNu9dVzi5aC87AI1empZ,Shaan,0.362,0.599,284573,0.653,0,0,0.144,-7.576,0,0.122,79.968,0.678
20,"Ajj Din Chadheya (From ""Love Aaj Kal "")",6lHBOxVVbjkmByOjHRC2bA,Rahat Fateh Ali Khan,0.551,0.585,315013,0.687,6.70E-06,9,0.121,-4.553,1,0.0724,85.871,0.815
20,Sun Saathiya,0zuqABAUKs8WLVq8vCmfst,Priya Saraiya,0.604,0.456,218724,0.668,0.000145,9,0.141,-7.795,0,0.0373,144.062,0.263
20,Dil Diyan Gallan,5MnAi6ZF7cE8pAz7wYr9Ta,Atif Aslam,0.565,0.716,260537,0.64,0.00139,2,0.127,-8.726,1,0.025,105.012,0.485
20,Kahin To,3E424W0IJS3ypZ4YOxE0Jn,Rashid Ali,0.334,0.61,303206,0.492,6.30E-06,10,0.0979,-7.55,1,0.0261,90.984,0.165
20,Tujh Mein Rab Dikhta Hai,2LcXJP95e4HKydTZ2mYfrx,Roop Kumar Rathod,0.315,0.56,281574,0.604,1.12E-06,8,0.176,-8.732,1,0.0866,84.784,0.75
20,Ye Tumhari Meri Baatein,1xaj4bm3GMthtoZHUfepl1,Dominique,0.393,0.351,324058,0.552,0.000494,5,0.112,-7.404,1,0.0273,87.769,0.319
20,"Guzarish (From ""Ghajini"")",39bHz64P8EIGXnoPfpYnUE,Javed Ali,0.0925,0.595,327030,0.624,0,9,0.114,-10.943,0,0.0603,170.001,0.647
20,Uff Teri Adaa,0og9wKFGgFFNQnrBe7eisG,Shankar Mahadevan,0.00536,0.647,304089,0.792,5.82E-05,2,0.054,-9.815,1,0.0373,132.032,0.306
20,Mera Mann Kehne Laga,1ai3itvPFcWilE9NX0JTCf,Falak Shabbir,0.714,0.46,227335,0.444,2.65E-05,7,0.0881,-6.217,1,0.123,74.977,0.7
20,"Bekhayali (From ""Kabir Singh"")",1feANd8EfcDP5UqSvbheM3,Sachet Tandon,0.45,0.308,371791,0.585,0,9,0.319,-5.18,0,0.0428,171.843,0.345
20,Voh Dekhnay Mein,0EMYTe2oQy70PCKPQFlbVy,Ali Zafar,0.491,0.815,272453,0.421,4.41E-06,0,0.117,-8.125,1,0.0352,140.01,0.543
20,Te Amo (Duet),3x55c9UVpbURc2T02DLfEM,Ash King,0.606,0.592,284723,0.757,0,11,0.251,-5.381,1,0.053,127.939,0.598
20,Sau Aasmaan,0zHZSO80CTxNtvtRhveHRJ,Armaan Malik,0.123,0.63,234737,0.729,8.00E-06,6,0.0786,-4.93,1,0.0287,127.919,0.44
20,Tumse Hi Tumse,6qNyL8lZuqFmy9ginJRQOZ,Shekhar Ravjiani,0.0981,0.7,261559,0.526,0.471,0,0.102,-6.246,1,0.0355,92.015,0.774
20,Tu Hi Re - Bombay / Soundtrack Version,6nwRC0UkS1MdOOMjcJsrbX,Hariharan,0.158,0.445,435493,0.188,0,3,0.0958,-13.885,1,0.0336,99.718,0.357
20,Saawariya,5T6yrJuKWnkCH2OlQsoO7z,Monty Sharma,0.45,0.407,165773,0.497,1.74E-05,9,0.129,-8.292,1,0.0398,102.649,0.764
20,Laung Da Lashkara,5pQODzb8j3xMQ1qvrQXJvo,Mahalakshmi Iyer,0.05,0.841,304467,0.74,2.22E-06,9,0.128,-8.432,1,0.13,109.033,0.626
20,Sweetheart,6qrb4ganbSTzcDDOo1pzMT,Dev Negi,0.376,0.768,212196,0.806,1.65E-06,8,0.0787,-6.277,1,0.0517,123.039,0.925
20,O O Jaane Jaana,7fl15uWBpbKrzrmEm48ZyP,Kamaal Khan,0.122,0.781,345240,0.766,0.000104,7,0.121,-8.728,1,0.0564,106.193,0.798
20,Tennu Le,0dQiyqHUpnMPmHtk535VAY,omer inayat,0.287,0.768,308361,0.873,1.76E-05,9,0.114,-3.213,0,0.103,102.001,0.845
20,"You Are My Soniya (From ""Kabhi Khushi Kabhie Gham"")",0vt3DlLY9G276aK4p29yRT,Sonu Nigam,0.29,0.853,343613,0.785,0,8,0.0589,-6.08,1,0.0619,106.046,0.786
20,"Tumse Milke Dil Ka (From ""Main Hoon Na"")",0QejcQ3N4V7c5kpQnHpVyA,Sonu Nigam,0.0642,0.853,359253,0.745,1.87E-06,9,0.0274,-8.636,0,0.109,107.985,0.882
20,Chand Sifarish,5EYZZvmNAH5VZCwuzYJqoA,Shaan,0.242,0.829,275931,0.665,1.75E-05,2,0.123,-8.128,1,0.0868,122.043,0.861
20,Bahara,1gwO79MdYdumgIjxq8eCxB,Shreya Ghoshal,0.0718,0.456,325707,0.739,7.24E-06,5,0.134,-6.733,1,0.0402,85.773,0.72
20,Tum Mile,1EjxJHY9A6LMOlvyZdwDly,Pritam,0.319,0.738,343787,0.799,4.89E-06,0,0.31,-6.663,1,0.0334,123.011,0.794
20,Dildaara (Stand By Me),6ZoCBDOB308GqUdt2AJrV2,Shafqat Amanat Ali,0.102,0.622,249661,0.779,0.000934,9,0.145,-5.799,1,0.037,100.013,0.761
20,Kuch Kuch Hota Hai,4RixtPhUXlci9ad4qIMj23,Jatin-Lalit,0.602,0.547,297867,0.554,0.000155,7,0.0735,-11.165,1,0.0374,91.386,0.848
20,"Kaun Nachdi (From ""Sonu Ke Titu Ki Sweety"")",3s7m0jmCXGcM8tmlvjCvAa,Guru Randhawa,0.0357,0.772,183373,0.83,0,4,0.0419,-3.981,0,0.0455,127.999,0.753
20,Iktara,3jtKSUiVDowKNBqVQbWaig,Kavita Seth,0.401,0.616,253773,0.525,0.000484,7,0.309,-7.065,1,0.0258,79.976,0.427
20,Agar Tum Saath Ho,70W29IwaPMRo86tCan6tqI,Arijit Singh,0.551,0.558,341185,0.521,0.000212,3,0.189,-8.798,1,0.0333,122.925,0.409
20,Jab Koi Baat - Recreated,43GfQ1SC17rBWiHkOtdwK8,Atif Aslam,0.47,0.667,192229,0.621,4.15E-05,5,0.13,-5.697,1,0.0271,106.032,0.451
20,"Ye Ishq Hai (From ""Jab We Met"")",1UHVj0W8BRn08AXvWcv8i6,Shreya Ghoshal,0.436,0.823,280974,0.637,2.15E-06,5,0.255,-7.127,0,0.159,118.043,0.873
20,Pretty Woman,3rsx3pDYM3a08O0Yu3Tq6V,Shankar-Ehsaan-Loy,0.124,0.677,353880,0.942,0.0132,11,0.0819,-6.105,0,0.16,173.991,0.598
20,Jab Mila Tu,6Sp7azay1NZU4wxlFacWCl,Vishal-Shekhar,0.0482,0.626,251853,0.561,0,9,0.304,-6.644,0,0.0304,167.916,0.794
20,Tere Naina,1AXQ4ZCUueIfGGEYAdq9Pe,Shafqat Amanat Ali,0.558,0.551,278547,0.74,0,0,0.144,-7.019,1,0.0452,92.761,0.731
20,Hawayein,0l6g8Z8mqGbGXFOjigYetD,Arijit Singh,0.795,0.606,289999,0.601,0.000522,2,0.127,-5.576,1,0.0283,125.964,0.453
20,Kya Mujhe Pyaar Hai,3HFjh7QljnUCBLsoTwMuTj,KK,0.425,0.643,266653,0.759,1.84E-05,6,0.0814,-7.96,0,0.0499,118.481,0.795
20,Anjaana Anjaani Ki Kahani,3pNxVP6r45iUho1uxEYdj9,Monali Thakur,0.00591,0.682,285051,0.97,0.171,2,0.0448,-5.332,1,0.0459,137.954,0.959
20,Tune Jo Na Kaha,0pw3p4gf5homOkvOGOJulF,Mohit Chauhan,0.779,0.314,310073,0.475,0.00539,5,0.34,-12.38,1,0.0838,78.992,0.312
20,I Love You,5bHDGWyIFML1LYXZWTD5MF,Ash King,0.359,0.649,256813,0.671,7.35E-06,11,0.0656,-6.026,1,0.0848,90.048,0.759
20,Mera Mann Kehne Laga,1niVgR76UPobOED5cXfADq,Falak Shabbir,0.714,0.46,227335,0.444,2.65E-05,7,0.0881,-6.217,1,0.123,74.977,0.7
20,"Raabta (From ""Agent Vinod"")",6tzckBcK66LzeSA1Opnv35,Arijit Singh,0.7,0.657,243578,0.581,1.75E-05,0,0.116,-8.108,1,0.0298,118.038,0.32
20,"Tera Ban Jaunga (From ""Kabir Singh"")",4OcvkkpF3xmyCGGY5IBlgi,Akhil Sachdeva,0.822,0.605,236437,0.53,0,11,0.131,-6.346,1,0.0246,93.951,0.399
20,Dil Mere,6ZmtxXUXRVjxOhugKkmerC,The Local Train,0.842,0.655,211290,0.473,0.0323,8,0.167,-9.806,1,0.0267,92.962,0.572
20,Sawaar Loon,29YePgOxuPLfU7uZKxKf6w,Monali Thakur,0.497,0.82,254700,0.645,6.89E-05,5,0.118,-6.873,1,0.0433,111.935,0.789
20,Falak Tak,0IudGhdeJZwJ0Ps6ndtQDt,Udit Narayan,0.634,0.718,356180,0.697,1.53E-05,2,0.0563,-6.474,0,0.135,143.907,0.62
20,"Tere Bin (From ""Simmba"")",4f5kLqyOJ5ZPnalEVMQrB2,Tanishk Bagchi,0.268,0.649,230948,0.716,4.51E-06,7,0.603,-3.936,1,0.0384,86.949,0.639
20,Pehla Pyaar,0ojpEubhy4JNeVftmVuiN7,Armaan Malik,0.558,0.607,272533,0.713,4.98E-05,4,0.101,-5.105,1,0.03,124.87,0.611
20,Manchala,3zAXHUL5YcYOA41rruvjy4,Shafqat Amanat Ali,0.151,0.365,227507,0.649,0,11,0.121,-5.295,0,0.0408,78.398,0.453
21,Sham,5Q58RkKyUafm15Syxg79DW,Amit Trivedi,0.827,0.722,284627,0.288,1.06E-05,4,0.12,-10.767,1,0.0444,119.899,0.502
21,Pani Da Rang (Male),44gvSP8Kpx6P7VSRHL9dN8,Ayushmann Khurrana,0.172,0.672,239333,0.67,0.000198,4,0.197,-7.257,0,0.0315,98.032,0.533
21,Samjhawan,0rk2X5TAhraBC5aCIXK2Rq,Arijit Singh,0.293,0.65,269185,0.482,0,4,0.0811,-8.667,1,0.0281,106.994,0.517
21,Kabira,4bD9z9qa4qg9BhryvYWB7c,Rekha Bhardwaj,0.481,0.59,223460,0.555,0,2,0.192,-6.852,1,0.0271,84.032,0.191
21,"Bolna (From ""Kapoor & Sons (Since 1921)"")",3GrCQPpKqKzOcKfMAoqn82,Tanishk Bagchi,0.598,0.488,212832,0.403,4.26E-06,5,0.434,-7.004,1,0.0272,131.496,0.495
21,Saibo,6udC4b4jOSnHb9ItnXgKLR,Shreya Ghoshal,0.736,0.619,195253,0.428,1.27E-05,2,0.136,-7.867,1,0.0281,90.056,0.542
21,Roobaroo,3vqJY3pVELLIxqXXyI08yr,A.R. Rahman,0.661,0.675,282973,0.582,5.56E-06,9,0.0854,-8.891,1,0.0277,120.991,0.538
21,Tum Se Hi,7eQl3Yqv35ioqUfveKHitE,Mohit Chauhan,0.328,0.609,321225,0.538,0,6,0.125,-7.842,1,0.0273,130.007,0.608
21,Shukran Allah,3nKEiJUeaWn8q2O9I1xwlB,Sonu Nigam,0.732,0.432,290053,0.695,0.0014,1,0.274,-8.022,1,0.111,116.153,0.513
21,Khaabon Ke Parinday,14eotumM24MhIgzidgN3Jx,Alyssa Mendonsa,0.721,0.517,251704,0.565,0.00689,9,0.0997,-10.184,1,0.0441,169.952,0.69
21,"Jaane Kyun (From ""Dostana"")",4w90JoFrkoYfxe4S8DWD7T,Vishal-Shekhar,0.0573,0.778,277987,0.812,8.28E-06,4,0.243,-8.561,0,0.046,99.962,0.791
21,Kabhi Kabhi Aditi,3APdIdF8H0jsxSuGOqXedS,Rashid Ali,0.276,0.791,218836,0.558,0,7,0.0859,-7.155,0,0.0661,95.077,0.872
21,Gal Mitthi Mitthi,4J9n7thOdqi8gxRGNyQoVC,Amit Trivedi,0.13,0.906,255907,0.699,0.0165,0,0.178,-5.526,1,0.0462,129.946,0.938
21,Udd Gaye - Bacardi House Party Sessions,6wZJsut8fjiWiMPaccRAOX,Ritviz,0.000712,0.595,180414,0.818,0.0386,11,0.142,-6.189,0,0.0479,144.956,0.48
21,Zehnaseeb,3xF15SqY32Mno3UUMBirhU,Vishal-Shekhar,0.363,0.623,217440,0.595,0.000131,7,0.353,-6.342,1,0.0331,78.029,0.418
21,Subhanallah,0GQngE2rOYvlKwEQjTAsP8,Sreeram,0.452,0.302,249707,0.494,0,9,0.134,-5.041,1,0.0451,88.586,0.454
21,Sun Saathiya,0zuqABAUKs8WLVq8vCmfst,Priya Saraiya,0.604,0.456,218724,0.668,0.000145,9,0.141,-7.795,0,0.0373,144.062,0.263
21,Moh Moh Ke Dhaage (Male),189DQylImZ1hGZaIpAQUzx,Papon,0.741,0.634,322900,0.344,6.09E-05,2,0.111,-11.011,1,0.0288,128,0.409
21,Dil Diyan Gallan,5MnAi6ZF7cE8pAz7wYr9Ta,Atif Aslam,0.565,0.716,260537,0.64,0.00139,2,0.127,-8.726,1,0.025,105.012,0.485
21,"Humsafar (From ""Badrinath Ki Dulhania"")",7aE1lfskJLMHQnzCCP1zsV,Akhil Sachdeva,0.719,0.319,268463,0.552,0,7,0.144,-6.401,1,0.0307,93.991,0.221
21,Love You Zindagi,6k3XXCE1ZzwevQlxf8dNaw,Amit Trivedi,0.06,0.688,232505,0.701,0.0301,3,0.271,-7.505,1,0.0298,110.019,0.385
21,Sooraj Ki Baahon Mein,723xQva0yBF7M6K3nDAG8R,Dominique Cerejo,0.19,0.855,202919,0.553,5.19E-06,11,0.0942,-6.52,1,0.0331,124.922,0.874
21,Naina Da Kya Kasoor,4JQxGJ8jsKW8pOUVoAgOZr,Amit Trivedi,0.159,0.845,210952,0.659,0.0129,9,0.0782,-6.348,1,0.0373,125.965,0.547
21,Dil Chahta Hai,2r1CHpKRDdzHGJScn5UqjX,Shankar Mahadevan,0.0906,0.813,310080,0.554,1.23E-06,10,0.0629,-9.105,1,0.04,103.953,0.782
21,Mera Mann Kehne Laga,1ai3itvPFcWilE9NX0JTCf,Falak Shabbir,0.714,0.46,227335,0.444,2.65E-05,7,0.0881,-6.217,1,0.123,74.977,0.7
21,Dil Dhadakne Do,46elU7IBKWf55D5sjHGqO7,Joi Barua,0.0705,0.778,230319,0.599,0,2,0.59,-4.758,1,0.032,116.951,0.949
21,Uff Teri Adaa,0og9wKFGgFFNQnrBe7eisG,Shankar Mahadevan,0.00536,0.647,304089,0.792,5.82E-05,2,0.054,-9.815,1,0.0373,132.032,0.306
21,Ik Junoon (Paint It Red),7e6qTHVfRdaYsio90s1fHC,Vishal Dadlani,0.364,0.79,299119,0.848,0.00147,2,0.148,-7.798,1,0.0508,127.034,0.641
21,Voh Dekhnay Mein,0EMYTe2oQy70PCKPQFlbVy,Ali Zafar,0.491,0.815,272453,0.421,4.41E-06,0,0.117,-8.125,1,0.0352,140.01,0.543
21,Woh Ladki Hai Kahan,2tO0QPdCA0jgDBshTuYYkc,Shaan,0.172,0.786,306133,0.677,0.000104,8,0.0446,-8.624,1,0.183,94.985,0.858
21,Te Amo (Duet),3x55c9UVpbURc2T02DLfEM,Ash King,0.606,0.592,284723,0.757,0,11,0.251,-5.381,1,0.053,127.939,0.598
21,Pehli Baar,39GcR1iJpR2RX629O0zuW5,Sukriti Kakar,0.00147,0.734,263810,0.738,0,9,0.113,-4.606,0,0.0368,126.007,0.813
21,Sau Aasmaan,0zHZSO80CTxNtvtRhveHRJ,Armaan Malik,0.123,0.63,234737,0.729,8.00E-06,6,0.0786,-4.93,1,0.0287,127.919,0.44
21,Tumse Hi Tumse,6qNyL8lZuqFmy9ginJRQOZ,Shekhar Ravjiani,0.0981,0.7,261559,0.526,0.471,0,0.102,-6.246,1,0.0355,92.015,0.774
21,Jeet,4ye8U0982eHtlhlvePpxtP,Ritviz,0.357,0.787,184848,0.734,0.00101,0,0.0625,-6.464,1,0.0701,98.989,0.634
21,"Chor Bazari (From ""Love Aaj Kal "")",6XE0MxTJdLWEePTCqAw5xr,Neeraj Shridhar,0.368,0.824,257440,0.757,0.000111,11,0.146,-5.047,1,0.0743,100.027,0.97
21,Lamberghini,7cFuzwgbtHXmSKuCzo0qCW,The Doorbeen,0.5,0.957,216905,0.579,0,11,0.0737,-7.257,1,0.0512,103.981,0.856
21,Makhna,0ZHILXmUaVSLEOCWxPQ1ga,Tanishk Bagchi,0.167,0.696,183000,0.704,0,1,0.155,-7.876,1,0.0423,124.972,0.426
21,Salaam Namaste,7fuze7SkVTRISfwqErqJCn,Kunal Ganjawala,0.217,0.69,276167,0.868,0,5,0.325,-6.472,1,0.0889,96.99,0.69
21,Badal Pe Paon Hai,2aHz87L2Z4a0ZEQ7vMlH8z,Hema Sardesai,0.0717,0.649,243931,0.788,0.00232,9,0.0936,-9.607,1,0.0373,104.999,0.869
21,Hawa Hawai,6B0RSaHnLZidlE2w3AjQfO,Suman Sridhar,0.0594,0.695,292307,0.774,0.0179,9,0.0165,-5.754,1,0.232,175.933,0.889
21,Sweetheart,6qrb4ganbSTzcDDOo1pzMT,Dev Negi,0.376,0.768,212196,0.806,1.65E-06,8,0.0787,-6.277,1,0.0517,123.039,0.925
21,Tennu Le,0dQiyqHUpnMPmHtk535VAY,omer inayat,0.287,0.768,308361,0.873,1.76E-05,9,0.114,-3.213,0,0.103,102.001,0.845
21,"Ilahi (From ""Yeh Jawaani Hai Deewani"")",0VxgNsSywsjapKGXvzj8RH,Arijit Singh,0.166,0.594,228982,0.967,2.54E-05,9,0.105,-5.767,1,0.0857,132.009,0.452
21,Masakali,5iyNH1Dmxif1k4Nl1gMeuh,Mohit Chauhan,0.138,0.678,288647,0.622,2.32E-06,5,0.122,-7.988,0,0.0695,100.005,0.535
21,Sinbad The Sailor,03VTytguq5MS6e3x03y5i1,Farhan Akhtar,0.415,0.592,387262,0.871,2.01E-05,0,0.349,-6.073,1,0.05,134.921,0.526
21,Chand Sifarish,5EYZZvmNAH5VZCwuzYJqoA,Shaan,0.242,0.829,275931,0.665,1.75E-05,2,0.123,-8.128,1,0.0868,122.043,0.861
21,Main Kya Karoon,4GagsETs7qfR3cwQkRcXgb,Pritam,0.632,0.784,270333,0.453,0.000502,9,0.102,-8.925,1,0.141,91.013,0.667
21,Ude Dil Befikre,0hgTkEDY9oIG5DPKN39KHP,Benny Dayal,0.0408,0.704,231327,0.952,0,0,0.335,-2.331,0,0.0333,106.99,0.902
21,Abhi Kuch Dino Se,1QufGJee7k9v4Cfp2NxXbv,Mohit Chauhan,0.654,0.704,285687,0.695,0,4,0.103,-5.518,1,0.119,92.02,0.683
21,Subah Subah,3kHDA43cBTx63KEZm7M8rq,Arijit Singh,0.308,0.538,277292,0.646,0,3,0.196,-7.187,1,0.05,128.045,0.288
21,Jiya Re,21Af1fetSINZpmAS3si8DW,Neeti Mohan,0.049,0.712,319216,0.718,2.02E-05,11,0.128,-8.286,0,0.0444,106.012,0.59
21,Baatein Kuch Ankahee,5arambGXhSW6TZUR9L0tSw,Pritam,0.156,0.658,275413,0.536,2.80E-06,0,0.176,-7.605,1,0.0277,121.957,0.237
21,Locha-E-Ulfat,0LIdJDwGEJUDruEycKBK80,Benny Dayal,0.0365,0.705,288462,0.74,0,0,0.487,-5.82,1,0.0505,106.953,0.928
21,Offo,3f26GAn3yOXfoclLyN8AdD,Aditi Singh Sharma,0.0158,0.799,213942,0.609,0,3,0.0642,-6.729,1,0.0448,130.031,0.758
21,Kya Karoon?,4Yp8zw7b35bheMVTp39o5O,Shankar-Ehsaan-Loy,0.611,0.594,236160,0.548,0.00146,9,0.117,-7.588,0,0.0267,98.014,0.374
21,"Shaayraana (From ""Holiday"")",0kCM0vcE9gbbxKdlgzKJGz,Arijit Singh,0.606,0.608,261439,0.665,1.46E-05,2,0.0832,-4.244,1,0.0482,93.919,0.704
21,Bheegi Si Bhaagi Si,665b3Nss3OQmhTUdB5hBXw,Mohit Chauhan,0.361,0.564,278093,0.867,0,8,0.262,-6.21,1,0.121,88.919,0.815
21,Jab Koi Baat - Recreated,43GfQ1SC17rBWiHkOtdwK8,Atif Aslam,0.47,0.667,192229,0.621,4.15E-05,5,0.13,-5.697,1,0.0271,106.032,0.451
21,Pehli Dafa,4Tkb7zsDmsawB7S5TpKQV1,Atif Aslam,0.844,0.679,298771,0.537,3.34E-06,4,0.108,-7.843,1,0.0322,111.979,0.481
21,Jab Mila Tu,6Sp7azay1NZU4wxlFacWCl,Vishal-Shekhar,0.0482,0.626,251853,0.561,0,9,0.304,-6.644,0,0.0304,167.916,0.794
21,Mere Bina,4rSmmC6OYmjVOYxr8ruVWN,Pritam,0.653,0.495,289560,0.768,0,2,0.152,-5.7,1,0.0545,79.909,0.489
21,Hawayein,0l6g8Z8mqGbGXFOjigYetD,Arijit Singh,0.795,0.606,289999,0.601,0.000522,2,0.127,-5.576,1,0.0283,125.964,0.453
21,Nazrein Milaana Nazrein Churaana,6vGS2j6ou5AWu7wJYMQwuM,Benny Dayal,0.103,0.751,234858,0.54,0.000224,9,0.102,-7.942,1,0.0753,110.015,0.9
21,Sadka,4dPeCbg2Op44s9kwyMS3ZT,Vishal-Shekhar,0.232,0.678,343587,0.547,0.000176,7,0.0785,-6.89,1,0.0286,143.892,0.579
21,"Khabar Nahi (From ""Dostana"")",0PkPrsnbiM1MQhp91IWaMb,Vishal-Shekhar,0.153,0.623,259120,0.758,0,7,0.0622,-6.641,1,0.109,90.948,0.436
21,Adhoore,298atiKYvG84VfbXNbZiX5,Vishal Dadlani,0.0858,0.799,264210,0.542,1.50E-06,0,0.126,-7.142,1,0.0308,107.993,0.673
21,Wake Up Sid!,4BJI0anpEdv4uUw3fUXYpr,Shankar-Ehsaan-Loy,0.0774,0.72,231240,0.651,0,2,0.11,-6.844,1,0.0346,128.023,0.824
21,"Raabta (From ""Agent Vinod"")",6tzckBcK66LzeSA1Opnv35,Arijit Singh,0.7,0.657,243578,0.581,1.75E-05,0,0.116,-8.108,1,0.0298,118.038,0.32
21,Mera Mann Kehne Laga,1niVgR76UPobOED5cXfADq,Falak Shabbir,0.714,0.46,227335,0.444,2.65E-05,7,0.0881,-6.217,1,0.123,74.977,0.7
21,Barso,2mv5anj69awqE6R936e0hZ,Ritviz,0.0265,0.536,257143,0.829,0.00659,2,0.124,-6.831,1,0.0318,140.045,0.0379
21,Sawaar Loon,29YePgOxuPLfU7uZKxKf6w,Monali Thakur,0.497,0.82,254700,0.645,6.89E-05,5,0.118,-6.873,1,0.0433,111.935,0.789
21,Buddhu Sa Mann,1dxbiVeiV7nQ2V9qXnhJiB,Armaan Malik,0.193,0.644,206858,0.87,0,10,0.549,-4.816,1,0.0394,125.998,0.702
21,Mere Sohneya,7sJQv0LRPgM2xCkkdWOlyj,Sachet Tandon,0.558,0.376,193356,0.643,0,9,0.217,-5.713,1,0.0411,136.224,0.646
21,Mere Rashke Qamar,4sNiMTu47WkUgW87qeUlWF,Rahat Fateh Ali Khan,0.404,0.718,220382,0.83,2.50E-05,4,0.124,-5.488,0,0.0505,105.012,0.771
21,"Jeena Jeena (From ""Badlapur"")",6h09y5UH6sDRERJALlaJPi,Atif Aslam,0.783,0.676,228969,0.319,0,5,0.117,-9.201,1,0.0279,105.002,0.565
21,Bahara,1gwO79MdYdumgIjxq8eCxB,Shreya Ghoshal,0.0718,0.456,325707,0.739,7.24E-06,5,0.134,-6.733,1,0.0402,85.773,0.72
21,Tum Mile,1EjxJHY9A6LMOlvyZdwDly,Pritam,0.319,0.738,343787,0.799,4.89E-06,0,0.31,-6.663,1,0.0334,123.011,0.794
21,"Hai Junoon (From ""New York"")",2a2GfFJ4di8n1EgtUomtuz,KK,0.539,0.739,331572,0.664,1.14E-06,2,0.0856,-10.582,1,0.0338,106.021,0.878
22,Kal Ho Naa Ho,251PNRmJU9KcUnFQAB5t6I,Sonu Nigam,0.334,0.532,321240,0.529,0.000144,0,0.078,-8.402,1,0.0352,81.989,0.295
22,Tere Bina,4FeczSomVWVyU4FW7xDeAI,A.R. Rahman,0.278,0.744,309640,0.7,0.000155,2,0.068,-7.663,1,0.0376,144.043,0.866
22,Bulleya,0Bz7dfqPY4JOGZO3O1j8Wh,Pritam,0.497,0.552,348966,0.769,0,2,0.112,-4.504,0,0.0465,86.957,0.702
22,Bin Tere,3bZPdEskcnMdepwCaDSJRl,Shafqat Amanat Ali,0.42,0.585,330360,0.698,3.59E-06,9,0.363,-6.261,1,0.0392,139.831,0.621
22,Teri Deewani,2iNqdCchlUZEgjJbQyZf8T,Kailash Kher,0.324,0.447,323520,0.6,0,4,0.0962,-3.718,0,0.0332,80.044,0.434
22,Abhi Mujh Mein Kahin,73y649QhnXdcm6fRdvfraO,Sonu Nigam,0.755,0.334,364787,0.387,3.94E-05,2,0.113,-9.483,1,0.0332,129.959,0.42
22,Channa Mereya,0H2iJVgorRR0ZFgRqGUjUM,Arijit Singh,0.237,0.476,289333,0.788,2.49E-05,9,0.106,-4.821,0,0.0446,90.066,0.746
22,Saiyyan,2vR23BjIzpLMtzsyKrM6Mb,Kailash Kher,0.65,0.473,343907,0.562,0.000117,0,0.12,-8.624,1,0.0451,74.653,0.316
22,Dil Diyan Gallan,5MnAi6ZF7cE8pAz7wYr9Ta,Atif Aslam,0.565,0.716,260537,0.64,0.00139,2,0.127,-8.726,1,0.025,105.012,0.485
22,Tujhe Bhula Diya,4r8JqkhpTb5tzSKKHnVJIJ,Mohit Chauhan,0.464,0.644,279429,0.423,0,11,0.11,-8.702,0,0.0324,131.903,0.509
22,Kahin To,3E424W0IJS3ypZ4YOxE0Jn,Rashid Ali,0.334,0.61,303206,0.492,6.30E-06,10,0.0979,-7.55,1,0.0261,90.984,0.165
22,Dil Kyun Yeh Mera,5nHwX7e5XHnie22nuTFgda,KK,0.613,0.486,333200,0.382,8.56E-05,6,0.149,-6.183,1,0.0286,125.918,0.164
22,Aas Paas Khuda,3kuxr8U3QynLzyW82p5hYR,Rahat Fateh Ali Khan,0.335,0.556,319116,0.706,1.80E-06,5,0.137,-5.709,1,0.0336,80.008,0.726
22,"Bekhayali (From ""Kabir Singh"")",1feANd8EfcDP5UqSvbheM3,Sachet Tandon,0.45,0.308,371791,0.585,0,9,0.319,-5.18,0,0.0428,171.843,0.345
22,Main Rahoon Ya Na Rahoon,6f3ANRNQ8nCiPZ6VqXqq93,Armaan Malik,0.718,0.55,309458,0.488,0.000118,6,0.126,-8.059,1,0.0284,136.025,0.301
22,"Kaise Hua (From ""Kabir Singh"")",1y1rQTkWmrZdJmjwuK07GC,Vishal Mishra,0.452,0.385,234722,0.464,0,2,0.109,-6.975,1,0.0404,137.839,0.15
22,Daryaa,3ExeNEpJJQXfmq1cwj0LVo,Shahid Mallya,0.148,0.565,261918,0.527,2.30E-06,8,0.103,-5.035,1,0.0252,91.989,0.231
22,O Re Piya,7cWnks0lsRtpAi87COOiXK,Rahat Fateh Ali Khan,0.779,0.586,379768,0.532,0.000565,11,0.124,-8.837,0,0.0328,99.994,0.494
22,Tu Hi Re - Bombay / Soundtrack Version,6nwRC0UkS1MdOOMjcJsrbX,Hariharan,0.158,0.445,435493,0.188,0,3,0.0958,-13.885,1,0.0336,99.718,0.357
22,Kabhi Khushi Kabhie Gham,0eGtFJBfYUKF2CvNZJEu3M,Lata Mangeshkar,0.524,0.429,471947,0.763,0.000199,1,0.127,-5.91,1,0.107,100.835,0.668
22,Nadaan Parinde,6Z394Nd4gW6Ts9hmu3NUjx,A.R. Rahman,0.414,0.507,384000,0.741,3.95E-06,6,0.107,-7.456,0,0.0535,132.903,0.492
